$Ascii,:,02_97_DD_2X,Esstar,04/06/2018,,

Depth,DTCO3,DTSH3,DTSH6,ECGR,HAZI,HCAL,HDEVI,RHOZ,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RXOZ,TNPH
M,US/F,US/F,US/F,GAPI,Deg,IN,Deg,G/C3,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,V/V
1454.8104,95.8209,-999.25,178.6924,78.9978,263.7258,12.4595,0.1284,2.2707,0.6249,0.813,0.9478,1.0053,0.9974,1.3107,0.5364,0.322
1454.9628,97.1013,-999.25,180.7021,83.6889,263.7769,12.3855,0.1282,2.2506,0.5808,0.7608,0.8882,0.9547,0.9298,1.2376,0.4958,0.3011
1455.1152,97.5302,-999.25,187.4059,88.5704,263.8283,12.4225,0.1279,2.2331,0.5472,0.7079,0.8249,0.8896,0.8819,1.1782,0.4468,0.286
1455.2676,97.5389,-999.25,189.6026,89.766,263.8799,12.6074,0.1276,2.2266,0.5453,0.6966,0.8077,0.8712,0.8754,1.1564,0.466,0.2934
1455.42,97.4814,-999.25,191.1559,87.2163,263.9317,12.5741,0.1273,2.2259,0.5469,0.7022,0.8146,0.8776,0.8729,1.1619,0.471,0.3139
1455.5724,97.2837,-999.25,191.7911,88.8696,263.9837,12.5186,0.1271,2.2231,0.5542,0.7041,0.8146,0.8771,0.9007,1.1769,0.4989,0.3064
1455.7248,97.4683,-999.25,192.8715,88.0276,264.036,12.5408,0.1268,2.2353,0.5495,0.6902,0.7949,0.8531,0.8754,1.1449,0.4417,0.2938
1455.8772,97.2562,-999.25,193.2778,86.2549,264.0885,12.5556,0.1265,2.2513,0.5325,0.6791,0.7835,0.843,0.8705,1.1604,0.428,0.2858
1456.0296,97.1962,-999.25,193.6951,86.3111,264.1412,12.4003,0.1262,2.2648,0.5573,0.6878,0.7837,0.8402,0.8711,1.1227,0.4797,0.3089
1456.182,97.3051,-999.25,194.4314,86.6691,264.1941,12.3707,0.126,2.2606,0.5577,0.6827,0.7767,0.8297,0.8824,1.1234,0.5023,0.3228
1456.3344,97.1012,-999.25,192.574,85.5493,264.2473,12.4299,0.1257,2.2434,0.5813,0.7182,0.8231,0.8818,0.9494,1.2157,0.4722,0.3346
1456.4868,97.0061,-999.25,192.9306,82.8555,264.3007,12.2006,0.1254,2.219,0.5879,0.7175,0.8181,0.8742,0.9451,1.2086,0.4525,0.3449
1456.6392,96.6404,-999.25,192.0716,78.7946,264.3544,12.2893,0.1252,2.2163,0.5967,0.7173,0.8083,0.857,0.9298,1.1668,0.4614,0.3185
1456.7916,96.2347,-999.25,192.2676,84.8677,264.4082,12.4817,0.1249,2.2322,0.599,0.7192,0.8011,0.8432,0.9145,1.1327,0.4779,0.3082
1456.944,98.1679,-999.25,191.7534,84.8806,264.4623,12.2597,0.1246,2.2522,0.6108,0.7518,0.8404,0.8827,0.9571,1.1982,0.4779,0.3011
1457.0964,97.5887,-999.25,189.8627,89.6652,264.5167,12.3522,0.1243,2.2603,0.6318,0.7621,0.8415,0.8807,0.956,1.1671,0.4893,0.3315
1457.2488,96.3687,-999.25,188.3149,85.283,264.5713,12.3966,0.1241,2.2575,0.6353,0.7446,0.8129,0.8458,0.918,1.0875,0.4701,0.3505
1457.4012,93.6,-999.25,186.3468,81.9929,264.6261,12.3263,0.1238,2.2613,0.6379,0.7466,0.814,0.8436,0.8988,1.0745,0.4483,0.3431
1457.5536,93.8958,-999.25,182.6352,79.7176,264.6812,12.2745,0.1235,2.2707,0.642,0.751,0.8184,0.8438,0.8849,1.0723,0.4704,0.3201
1457.706,92.1491,-999.25,179.344,80.5969,264.7365,12.2671,0.1232,2.2954,0.6692,0.8115,0.8975,0.9289,0.9993,1.2332,0.5006,0.3088
1457.8584,91.8119,-999.25,177.6134,79.1048,264.792,12.2376,0.123,2.3173,0.7348,0.8974,0.9971,1.0366,1.111,1.384,0.5659,0.298
1458.0108,91.7983,-999.25,177.0578,82.8613,264.8478,12.2228,0.1227,2.325,0.7713,0.9347,1.0445,1.0884,1.163,1.451,0.6212,0.3027
1458.1632,91.983,-999.25,177.4222,84.8066,264.9039,12.2302,0.1224,2.3163,0.7455,0.9012,1.0118,1.0552,1.1284,1.4,0.627,0.2909
1458.3156,93.1441,-999.25,177.7875,87.2094,264.9602,12.2228,0.1222,2.2956,0.6822,0.811,0.903,0.9386,0.982,1.2064,0.5594,0.2954
1458.468,93.7217,-999.25,178.7389,87.4659,265.0167,12.2228,0.1219,2.2733,0.6227,0.7371,0.8161,0.8514,0.8975,1.0913,0.5309,0.285
1458.6204,94.1397,-999.25,180.1508,85.9701,265.0735,12.2819,0.1216,2.2603,0.5844,0.6933,0.7662,0.8004,0.8502,1.0371,0.5068,0.2895
1458.7728,97.0279,-999.25,183.9195,86.6698,265.1306,12.3411,0.1213,2.2619,0.5785,0.7016,0.7782,0.8136,0.8598,1.0483,0.5246,0.2836
1458.9252,98.1764,-999.25,192.2268,83.9967,265.1879,12.3522,0.1211,2.2619,0.5601,0.7022,0.7841,0.8202,0.8536,1.0789,0.4844,0.2954
1459.0776,98.6336,-999.25,193.3952,84.4112,265.2455,12.4077,0.1208,2.2445,0.5307,0.6611,0.7388,0.7747,0.8152,1.0227,0.4631,0.296
1459.23,100.104,-999.25,196.7829,85.4485,265.3033,12.4595,0.1205,2.2192,0.5217,0.6485,0.7287,0.7649,0.8036,1.019,0.4305,0.3025
1459.3824,102.03,-999.25,207.0903,87.2335,265.3614,12.4965,0.1203,2.2011,0.5047,0.6245,0.7094,0.7456,0.7753,0.983,0.4259,0.2965
1459.5348,102.2159,-999.25,209.0611,84.2817,265.4197,12.4595,0.12,2.192,0.4779,0.5879,0.6668,0.7,0.7129,0.9062,0.3951,0.2969
1459.6872,103.8928,-999.25,210.6746,82.4988,265.4784,12.3707,0.1197,2.1886,0.4688,0.568,0.6408,0.671,0.6724,0.8454,0.3797,0.287
1459.8396,104.7336,-999.25,220.1455,84.6449,265.5372,12.4447,0.1194,2.1848,0.4472,0.5462,0.6179,0.6465,0.643,0.8139,0.3706,0.3024
1459.992,105.435,-999.25,219.7597,87.7549,265.5964,12.4965,0.1192,2.1801,0.447,0.5436,0.6142,0.6395,0.6305,0.7871,0.3864,0.3055
1460.1444,105.7703,-999.25,220.8798,88.2727,265.6558,12.4965,0.1189,2.1757,0.4701,0.5739,0.6474,0.6697,0.674,0.8511,0.3707,0.3143
1460.2968,105.9881,-999.25,224.4366,86.588,265.7155,12.5408,0.1186,2.1663,0.4496,0.548,0.609,0.6296,0.6374,0.7796,0.372,0.3069
1460.4492,106.3188,-999.25,225.9134,85.8583,265.7755,12.5075,0.1184,2.1593,0.4561,0.5514,0.605,0.6253,0.6333,0.7695,0.3533,0.3586
1460.6016,106.1293,-999.25,228.0698,86.7581,265.8357,12.4965,0.1181,2.157,0.4674,0.5594,0.6128,0.6369,0.6592,0.7943,0.3521,0.3781
1460.754,106.0125,-999.25,230.8567,90.8837,265.8962,12.3633,0.1178,2.1597,0.491,0.5754,0.6312,0.6593,0.6842,0.8232,0.3442,0.3863
1460.9064,105.649,-999.25,231.7444,92.7148,265.957,12.2893,0.1176,2.165,0.4992,0.5843,0.6505,0.6834,0.7131,0.8655,0.3402,0.3511
1461.0588,105.3895,-999.25,232.913,93.8466,266.018,12.2893,0.1173,2.1767,0.5212,0.609,0.6797,0.7142,0.747,0.9061,0.3413,0.3653
1461.2112,105.3645,-999.25,234.4144,89.2803,266.0794,12.2671,0.117,2.2375,0.5667,0.6565,0.7297,0.7654,0.7989,0.974,0.3721,0.3375
1461.3636,105.4566,-999.25,234.4742,96.5463,266.141,12.2893,0.1168,2.3151,0.6811,0.8098,0.9075,0.9576,1.0065,1.2691,0.513,0.3244
1461.516,105.8412,-999.25,234.0166,100.4702,266.2029,12.3855,0.1165,2.3869,0.7832,0.9266,1.0473,1.1064,1.1704,1.3706,0.8104,0.2913
1461.6684,105.572,-999.25,233.0893,103.2927,266.2652,12.3855,0.1162,2.3844,0.7459,0.8551,0.9562,1.0065,1.0607,1.0043,1.0225,0.2974
1461.8208,105.8125,-999.25,232.3755,99.3742,266.3276,12.3707,0.1159,2.334,0.6746,0.7588,0.8347,0.8718,0.9118,0.9973,0.6984,0.3203
1461.9732,106.1667,-999.25,229.738,92.9057,266.3904,12.3633,0.1157,2.2579,0.5589,0.619,0.6741,0.6983,0.7275,0.8007,0.504,0.3402
1462.1256,106.0178,-999.25,228.2705,89.2495,266.4535,12.3855,0.1154,2.2019,0.5263,0.5946,0.6433,0.6639,0.6871,0.8011,0.3896,0.3491
1462.278,105.6131,-999.25,226.3846,86.3478,266.5168,12.3633,0.1151,2.1794,0.535,0.6304,0.6859,0.7102,0.7443,0.8901,0.3827,0.3467
1462.4304,105.4619,-999.25,223.8406,85.3168,266.5805,12.3633,0.1149,2.1794,0.521,0.6342,0.6897,0.7092,0.7347,0.8971,0.387,0.3333
1462.5828,105.0278,-999.25,223.3493,87.8491,266.6445,12.2671,0.1146,2.1783,0.4956,0.6113,0.6719,0.6885,0.7129,0.8833,0.3955,0.3393
1462.7352,104.6002,-999.25,222.4856,87.2698,266.7087,12.245,0.1143,2.1838,0.4884,0.6057,0.6739,0.6933,0.7247,0.9074,0.391,0.3594
1462.8876,104.4193,-999.25,221.3231,91.9139,266.7733,12.2524,0.1141,2.1863,0.4825,0.5926,0.6722,0.6947,0.7249,0.9161,0.3923,0.377
1463.04,104.299,-999.25,221.1252,92.0928,266.8382,12.3041,0.1138,2.1912,0.4821,0.5986,0.6857,0.7132,0.7428,0.9529,0.3872,0.381
1463.1924,104.1584,-999.25,220.7196,95.6845,266.9034,12.3411,0.1135,2.1878,0.4747,0.5894,0.6741,0.7023,0.7236,0.924,0.3983,0.391
1463.3448,104.0988,-999.25,220.8369,93.4094,266.9688,12.4003,0.1133,2.1886,0.4796,0.5968,0.6796,0.7135,0.7343,0.9413,0.3969,0.3761
1463.4972,103.8808,-999.25,220.4216,98.705,267.0346,12.441,0.113,2.1899,0.4828,0.6016,0.6842,0.7197,0.7361,0.9446,0.3968,0.3569
1463.6496,103.7508,-999.25,220.1214,94.2872,267.1007,12.4743,0.1127,2.1889,0.4932,0.608,0.6906,0.7285,0.7513,0.9605,0.3989,0.3291
1463.802,103.6784,-999.25,220.2801,97.0889,267.1672,12.4965,0.1125,2.1859,0.485,0.5956,0.6744,0.7116,0.7365,0.9361,0.4097,0.3393
1463.9544,103.6237,-999.25,220.1911,92.5372,267.2339,12.4817,0.1122,2.1909,0.4686,0.5688,0.6417,0.677,0.7046,0.8807,0.4079,0.325
1464.1068,103.5876,-999.25,219.1532,99.5416,267.3009,12.526,0.1119,2.2009,0.4666,0.5607,0.6279,0.6616,0.6837,0.8485,0.3963,0.3357
1464.2592,103.5589,-999.25,218.7664,101.3855,267.3683,12.4965,0.1117,2.2129,0.4789,0.5851,0.6591,0.6943,0.7141,0.8989,0.3982,0.3523
1464.4116,103.598,-999.25,218.7644,104.908,267.436,12.4743,0.1114,2.2297,0.4894,0.5929,0.6677,0.7012,0.7177,0.9009,0.4058,0.3787
1464.564,103.5994,-999.25,218.6964,101.5902,267.504,12.526,0.1111,2.2396,0.5164,0.6148,0.6893,0.7227,0.7438,0.9225,0.4268,0.3576
1464.7164,103.7169,-999.25,218.7188,100.4903,267.5724,12.4299,0.1109,2.2428,0.5102,0.62,0.7003,0.7342,0.7515,0.9483,0.4117,0.3254
1464.8688,106.7465,-999.25,218.7909,92.4592,267.6411,12.4225,0.1106,2.2249,0.514,0.6273,0.7112,0.7503,0.7815,0.9873,0.3936,0.3244
1465.0212,106.5346,-999.25,218.8517,90.0984,267.7101,12.4151,0.1103,2.2082,0.4893,0.5782,0.6421,0.6686,0.6771,0.8313,0.3751,0.3364
1465.1736,106.0731,-999.25,218.8049,86.3972,267.7794,12.4299,0.1101,2.1961,0.5105,0.6185,0.6919,0.7258,0.7484,0.9348,0.3763,0.3412
1465.326,106.1779,-999.25,219.0089,90.1499,267.8491,12.2967,0.1098,2.1982,0.5182,0.6288,0.7041,0.7385,0.7596,0.9467,0.3794,0.3464
1465.4784,106.3769,-999.25,219.0457,91.7774,267.9191,12.2967,0.1095,2.1998,0.511,0.6133,0.6828,0.7134,0.7315,0.899,0.3772,0.386
1465.6308,105.1301,-999.25,219.0174,91.551,267.9894,12.3485,0.1093,2.2011,0.5015,0.6064,0.6778,0.7074,0.7267,0.9026,0.3693,0.3918
1465.7832,104.2298,-999.25,218.024,89.4047,268.0601,12.3707,0.109,2.206,0.5066,0.6115,0.6845,0.7112,0.7257,0.8967,0.3715,0.3767
1465.9356,103.6509,-999.25,215.8357,84.8505,268.1311,12.3263,0.1087,2.2119,0.5053,0.6026,0.6723,0.6952,0.6969,0.8574,0.3722,0.3382
1466.088,103.498,-999.25,215.7804,84.3566,268.2025,12.3337,0.1085,2.2234,0.5234,0.6318,0.7071,0.732,0.7378,0.9083,0.3791,0.3459
1466.2404,103.0212,-999.25,215.3228,87.4664,268.2743,12.2967,0.1082,2.2298,0.5521,0.6584,0.7329,0.76,0.7737,0.9536,0.3941,0.3806
1466.3928,102.1405,-999.25,208.2603,90.202,268.3463,12.2745,0.1079,2.2352,0.5618,0.6758,0.7544,0.7836,0.8024,0.9933,0.4208,0.3792
1466.5452,101.5946,-999.25,206.2058,92.9004,268.4188,12.2745,0.1077,2.237,0.566,0.676,0.7535,0.7832,0.8033,0.9783,0.4251,0.3412
1466.6976,101.605,-999.25,206.047,90.1883,268.4916,12.2745,0.1074,2.2376,0.5617,0.6637,0.7331,0.7597,0.7757,0.9433,0.4254,0.3337
1466.85,100.4187,-999.25,203.6472,91.0273,268.5647,12.2967,0.1072,2.2448,0.5682,0.682,0.7552,0.7838,0.8081,0.9942,0.4348,0.3442
1467.0024,98.4001,183.0192,200.8797,92.3727,268.6382,12.2745,0.1069,2.2522,0.5869,0.6998,0.7765,0.8054,0.8289,1.0252,0.4554,0.3659
1467.1548,98.3662,183.7625,196.5995,92.7844,268.7121,12.2376,0.1066,2.2539,0.5973,0.7219,0.8025,0.8344,0.8626,1.068,0.4813,0.3576
1467.3072,97.8169,154.5012,194.3973,91.3606,268.7864,12.2228,0.1064,2.2464,0.6242,0.769,0.8652,0.9024,0.9363,1.1846,0.4679,0.3412
1467.4596,96.4566,155.1191,192.4157,90.1456,268.861,12.245,0.1061,2.2513,0.6095,0.745,0.8314,0.8678,0.8986,1.1249,0.4854,0.3319
1467.612,96.4262,-999.25,190.2369,88.583,268.936,12.2376,0.1058,2.2721,0.6229,0.7659,0.8574,0.8965,0.9245,1.1666,0.4984,0.3208
1467.7644,96.2673,-999.25,189.0125,91.5326,269.0113,12.2893,0.1056,2.2912,0.6326,0.7748,0.8712,0.9103,0.9351,1.183,0.5208,0.3224
1467.9168,96.2201,-999.25,187.9647,91.1002,269.087,12.4003,0.1053,2.2923,0.6267,0.7769,0.8762,0.9194,0.9488,1.2044,0.5279,0.3103
1468.0692,96.3868,-999.25,187.8092,91.7524,269.1631,12.4447,0.1051,2.2801,0.5883,0.7257,0.8178,0.8549,0.8763,1.0966,0.5166,0.314
1468.2216,96.5137,-999.25,188.06,89.4484,269.2396,12.4521,0.1048,2.2686,0.5764,0.7089,0.7901,0.8235,0.8323,1.0359,0.5073,0.3143
1468.374,96.7863,-999.25,188.3488,89.5855,269.3165,12.4595,0.1045,2.2617,0.5937,0.7535,0.855,0.8906,0.895,1.1466,0.5047,0.3362
1468.5264,97.5792,-999.25,192.1017,92.1619,269.3938,12.5408,0.1043,2.2576,0.5679,0.7077,0.8001,0.8322,0.8357,1.0535,0.4957,0.3285
1468.6788,98.3404,-999.25,192.7549,89.958,269.4714,12.5408,0.104,2.2547,0.5351,0.6634,0.7474,0.7753,0.7743,0.9666,0.465,0.3466
1468.8312,101.5006,-999.25,195.049,89.4513,269.5494,12.4965,0.1037,2.2449,0.5089,0.6249,0.6947,0.719,0.7195,0.8922,0.4359,0.3195
1468.9836,101.4241,-999.25,198.4321,86.1491,269.6279,12.5186,0.1035,2.2341,0.5366,0.6643,0.7457,0.7756,0.7861,0.9973,0.431,0.3047
1469.136,101.5033,-999.25,198.9321,91.4605,269.7067,12.5186,0.1032,2.2262,0.5409,0.6763,0.7637,0.794,0.8114,1.031,0.434,0.2819
1469.2884,101.434,-999.25,200.0206,93.9828,269.7859,12.3781,0.103,2.2235,0.5459,0.6763,0.7621,0.7898,0.8079,1.0206,0.4367,0.3151
1469.4408,100.1161,-999.25,201.28,92.1776,269.8656,12.3781,0.1027,2.2225,0.549,0.6715,0.7547,0.7807,0.8013,1.0018,0.4364,0.3417
1469.5932,99.859,-999.25,200.4223,84.7963,269.9456,12.3411,0.1024,2.2261,0.5568,0.6756,0.7562,0.783,0.8103,1.0081,0.4385,0.3757
1469.7456,99.5457,-999.25,198.1524,82.0051,270.026,12.3041,0.1022,2.2288,0.5738,0.7037,0.7875,0.8182,0.8468,1.0593,0.4456,0.3473
1469.898,98.6562,-999.25,198.3643,88.5718,270.1069,12.2634,0.1019,2.2302,0.6135,0.7547,0.8452,0.8825,0.9204,1.1483,0.4306,0.3768
1470.0504,96.1934,-999.25,194.2608,90.5138,270.1881,12.2967,0.1017,2.233,0.5994,0.7104,0.7864,0.826,0.873,1.063,0.419,0.3713
1470.2028,94.9624,-999.25,187.2964,93.0856,270.2698,12.2967,0.1014,2.2406,0.6069,0.7094,0.786,0.823,0.8694,1.0605,0.4263,0.3672
1470.3552,93.9477,-999.25,182.8821,89.4233,270.3519,12.3189,0.1011,2.2584,0.6141,0.7193,0.7995,0.8369,0.885,1.0876,0.4571,0.3464
1470.5076,91.4345,-999.25,180.4036,86.4119,270.4344,12.2967,0.1009,2.2804,0.6559,0.7686,0.8571,0.902,0.9665,1.1869,0.4911,0.3427
1470.66,91.1265,-999.25,176.7177,78.5881,270.5174,12.2524,0.1006,2.3103,0.7132,0.8636,0.967,1.0212,1.0962,1.3798,0.5272,0.3441
1470.8124,91.2909,-999.25,176.4865,76.7138,270.6008,12.2228,0.1004,2.3428,0.7568,0.9264,1.044,1.1091,1.1953,1.5248,0.5925,0.3141
1470.9648,93.9523,-999.25,177.4343,78.2726,270.6846,12.2302,0.1001,2.3434,0.7571,0.9189,1.0356,1.0965,1.1779,1.4858,0.6687,0.3102
1471.1172,93.1473,-999.25,177.6804,82.9443,270.7688,12.2524,0.0998,2.3181,0.6883,0.8138,0.9202,0.9798,1.0529,1.3125,0.6137,0.3071
1471.2696,93.9956,-999.25,182.3476,86.7327,270.8535,12.2745,0.0996,2.2743,0.5636,0.6523,0.7291,0.7766,0.8267,1.006,0.4966,0.341
1471.422,97.0431,-999.25,183.9974,93.5895,270.9386,12.2893,0.0993,2.2433,0.5261,0.6163,0.6863,0.7323,0.7722,0.9507,0.426,0.3399
1471.5744,98.7563,-999.25,195.793,91.8126,271.0242,12.2967,0.0991,2.2286,0.5365,0.6546,0.739,0.7918,0.8267,1.0566,0.4091,0.3412
1471.7268,100.4001,-999.25,193.7227,94.8929,271.1102,12.2597,0.0988,2.2125,0.5322,0.6669,0.7643,0.8181,0.8425,1.1005,0.4235,0.3369
1471.8792,102.3525,-999.25,200.5389,92.9539,271.1966,12.2967,0.0986,2.1988,0.4942,0.6222,0.7149,0.7581,0.7738,1.0015,0.4125,0.3346
1472.0316,103.266,-999.25,209.3391,98.4462,271.2835,12.3633,0.0983,2.1899,0.4813,0.6092,0.7038,0.7331,0.7396,0.9617,0.3883,0.3663
1472.184,103.0303,-999.25,211.2297,93.9029,271.3709,12.4299,0.098,2.1858,0.4747,0.6057,0.7094,0.7315,0.737,0.9664,0.372,0.361
1472.3364,103.0286,-999.25,212.1498,95.4414,271.4587,12.4669,0.0978,2.1806,0.4584,0.585,0.6824,0.7009,0.7071,0.9216,0.3667,0.3918
1472.4888,102.8364,-999.25,211.6578,99.7123,271.547,12.5852,0.0975,2.173,0.4576,0.5887,0.6719,0.6889,0.6908,0.8928,0.3623,0.35
1472.6412,102.3208,-999.25,211.1657,103.6735,271.6358,12.6,0.0973,2.1716,0.4499,0.5841,0.6554,0.6752,0.6737,0.8639,0.3542,0.3529
1472.7936,101.4983,-999.25,212.5302,104.5032,271.725,12.5852,0.097,2.1801,0.4619,0.5875,0.6483,0.6706,0.6693,0.8414,0.3531,0.3308
1472.946,100.9497,-999.25,211.9279,98.4068,271.8147,12.5852,0.0968,2.1895,0.4935,0.619,0.6893,0.7136,0.7133,0.8979,0.362,0.3322
1473.0984,99.9778,-999.25,210.4047,99.7462,271.9048,12.563,0.0965,2.1911,0.5225,0.6454,0.7232,0.7509,0.7544,0.9439,0.3876,0.337
1473.2508,97.4237,178.6001,211.0329,100.6087,271.9955,12.5408,0.0963,2.2062,0.5219,0.6283,0.6999,0.7239,0.7238,0.8944,0.3992,0.315
1473.4032,96.9982,177.1195,209.8176,112.8244,272.0866,12.5556,0.096,2.2471,0.667,0.8099,0.8622,0.8949,0.9141,1.1027,0.4941,0.3266
1473.5556,96.2757,179.059,209.5966,123.493,272.1782,12.6592,0.0957,2.3329,1.2026,1.5479,1.782,1.8812,1.9158,2.4673,0.607,0.3098
1473.708,95.6091,179.3002,208.7738,133.0256,272.2703,12.6962,0.0955,2.3959,1.3649,1.6828,1.9001,1.99,2.0307,2.5226,0.9413,0.3148
1473.8604,95.6934,180.5643,210.9809,133.5022,272.3629,12.6814,0.0952,2.402,1.4258,1.7382,1.9633,2.0523,2.0999,2.5284,1.1295,0.3179
1474.0128,95.8631,170.6536,211.809,133.5017,272.4559,12.5926,0.095,2.3762,1.4881,1.8188,2.0406,2.1194,2.1626,2.4251,1.4447,0.308
1474.1652,96.1069,178.11,212.3015,135.2143,272.5495,12.5112,0.0947,2.3591,1.5165,1.8689,2.047,2.132,2.1658,2.6362,0.8213,0.3247
1474.3176,95.7056,179.0815,210.8616,139.0678,272.6436,12.5075,0.0945,2.3362,1.5257,1.8966,2.0704,2.1373,2.1708,2.6427,0.6076,0.3571
1474.47,97.6731,179.3925,212.1267,142.0314,272.7382,12.4225,0.0942,2.3101,1.542,1.9437,2.1163,2.167,2.1973,2.673,0.5646,0.3965
1474.6224,97.6001,-999.25,217.3328,146.2639,272.8333,12.3115,0.094,2.2983,1.575,2.0385,2.2157,2.2243,2.242,2.7214,0.5095,0.3833
1474.7748,99.2718,-999.25,221.6599,148.4945,272.9289,12.711,0.0937,2.3191,1.582,2.0983,2.2898,2.2625,2.2648,2.7605,0.5263,0.3805
1474.9272,102.8113,-999.25,218.445,147.0425,273.0251,13.177,0.0935,2.3303,1.5993,2.2984,2.5597,2.5306,2.5365,3.1578,0.5007,0.3576
1475.0796,102.9734,-999.25,218.998,139.9925,273.1217,12.5408,0.0932,2.3127,1.6223,2.1891,2.341,2.2871,2.2436,2.7058,0.4133,0.3703
1475.232,103.2137,-999.25,219.6407,141.4691,273.2189,12.4965,0.093,2.3135,1.719,2.2765,2.3677,2.3104,2.2387,2.683,0.3675,0.3707
1475.3844,104.7938,-999.25,216.94,146.8694,273.3166,13.373,0.0927,2.3038,1.7395,2.4243,2.5884,2.5441,2.4556,2.9787,0.4203,0.3755
1475.5368,105.2312,-999.25,207.6393,140.455,273.4148,12.5519,0.0925,2.3047,1.7269,2.2053,2.3377,2.3109,2.2146,2.6381,0.5653,0.3844
1475.6892,106.3524,-999.25,184.9447,135.4015,273.5135,12.9958,0.0922,2.35,1.7887,2.1182,2.2158,2.1876,2.0855,2.6992,0.6116,0.3903
1475.8416,112.6669,-999.25,183.0635,125.5993,273.6128,13.9315,0.092,2.4504,1.6662,2.1601,2.3006,2.3041,2.1931,2.6229,0.6319,0.3337
1475.994,113.8358,-999.25,179.4587,109.9163,273.7127,12.3633,0.0917,2.5489,2.0494,2.7868,3.1117,3.2041,3.0479,3.7757,1.0501,0.3
1476.1464,113.3222,182.8136,183.1833,99.5202,273.813,12.2228,0.0915,2.5732,2.7179,3.7449,4.3615,4.4989,4.3776,5.4227,1.9597,0.2412
1476.2988,112.3485,182.8136,185.552,100.7776,273.914,12.2154,0.0912,2.5116,1.4605,1.8574,2.1064,2.1392,2.0657,2.3961,1.4839,0.2659
1476.4512,112.13,182.8136,186.4348,109.219,274.0155,12.2745,0.091,2.4294,1.1512,1.4506,1.6112,1.6312,1.5622,1.9301,0.929,0.3073
1476.6036,111.7814,182.8136,194.4291,134.9619,274.1176,12.3411,0.0907,2.3601,1.1547,1.4771,1.6001,1.6228,1.5373,1.9415,0.656,0.4045
1476.756,113.4042,179.7677,220.4741,159.0627,274.2202,12.7627,0.0905,2.3222,1.1901,1.609,1.7436,1.7615,1.6563,2.1413,0.6644,0.4167
1476.9084,112.6244,178.3364,240.4578,171.4459,274.3234,13.0179,0.0902,2.3185,1.1425,1.6237,1.7942,1.8075,1.692,2.2372,0.55,0.4321
1477.0608,111.6348,179.5034,252.9649,165.0658,274.4271,12.4521,0.09,2.3161,1.1355,1.6328,1.8056,1.8102,1.6795,2.2266,0.5005,0.4092
1477.2132,107.6955,179.3425,255.352,166.0347,274.5314,13.0401,0.0897,2.3223,1.1436,1.6348,1.825,1.8128,1.6946,2.2338,0.4765,0.413
1477.3656,111.1427,174.9232,262.4897,162.1137,274.6364,12.5038,0.0895,2.3119,1.1052,1.5634,1.8273,1.8134,1.6839,2.2681,0.5436,0.4069
1477.518,111.5399,178.7837,284.1911,158.933,274.7418,12.7627,0.0892,2.3119,1.1445,1.618,1.9122,1.9052,1.777,2.3945,0.6145,0.3738
1477.6704,111.6175,177.5435,284.9623,155.6363,274.8479,12.6592,0.089,2.3239,1.1403,1.677,1.9863,2.0182,1.8582,2.5787,0.6475,0.3594
1477.8228,111.5424,181.2419,283.0074,146.5849,274.9545,12.3263,0.0887,2.3398,1.122,1.6879,1.9855,2.0582,1.9236,2.6679,0.6396,0.3822
1477.9752,110.5586,178.1442,248.7387,146.8609,275.0618,12.2006,0.0885,2.3403,1.1267,1.6533,1.9246,1.9975,1.8726,2.5704,0.6388,0.4032
1478.1276,109.6995,177.5885,247.3607,144.5135,275.1697,12.3189,0.0882,2.3361,1.1468,1.6158,1.8547,1.9198,1.818,2.4445,0.6177,0.4065
1478.28,108.2857,170.8975,240.2277,146.876,275.2781,12.6962,0.088,2.3486,1.2569,1.7676,2.011,2.0851,2.0149,2.6596,0.6139,0.3701
1478.4324,107.5277,175.6291,214.3715,140.6512,275.3872,12.7073,0.0877,2.3846,1.3617,1.8831,2.1107,2.1839,2.1312,2.749,0.5969,0.3594
1478.5848,105.9522,175.8294,202.9986,134.4994,275.4969,13.0845,0.0875,2.4394,1.5377,2.0753,2.2806,2.3515,2.3141,2.8739,0.7888,0.329
1478.7372,101.6171,178.5517,188.2831,127.1204,275.6072,12.3744,0.0873,2.4735,2.1273,2.989,3.3435,3.4454,3.4467,4.2065,1.369,0.2979
1478.8896,91.0481,182.0393,173.5676,118.11,275.7181,12.3078,0.087,2.4959,2.3207,2.9041,3.1691,3.2558,3.291,3.4453,2.6461,0.2778
1479.042,87.5861,175.2328,173.1777,116.1899,275.8297,12.3189,0.0868,2.5013,2.2382,2.794,3.0587,3.1574,3.2213,3.572,2.2072,0.271
1479.1944,86.6384,168.4263,171.6175,110.9339,275.9418,12.8515,0.0865,2.5304,2.6777,3.5484,3.974,4.1582,4.224,4.9327,2.3777,0.2719
1479.3468,91.3493,165.4453,164.9624,108.5125,276.0546,12.2967,0.0863,2.5508,3.0915,4.0989,4.5557,4.7559,4.9214,4.9291,3.3242,0.2607
1479.4992,86.0609,160.806,159.9488,104.6304,276.168,12.3263,0.086,2.5678,3.1198,3.8396,4.204,4.3623,4.565,4.2312,4.436,0.2288
