$Csv,:WELL

WELL,Depth,DTCO3,DTSH5,ECGR,HAZI,HCAL,HDEVI,RHOZ,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RXOZ,TNPH,DTCO3,DTSH3,DTSH6,HAZI,HCAL,HDEVI,RHOZ,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RXOZ,TNPH
.,M,us/ft,.,GAPI,.,in,.,g/cm3,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,v/v,US/F,US/F,US/F,Deg,IN,Deg,G/C3,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,V/V
02_97_DD_1X,1882.5972,83.6529,169.144,116.9012,65.963,13.1882,9.6403,2.4348,1.9915,3.0871,2.8779,2.9397,2.9027,2.9322,2.9389,0.2522,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1882.7496,83.4631,170.1142,117.9097,65.976,13.2566,9.654,2.4273,1.9653,3.0756,2.9442,2.9825,2.9256,2.9694,2.8133,0.2435,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1882.902,83.5625,170.3212,117.025,65.989,13.1719,9.6678,2.4192,2.0027,3.2544,3.0507,3.0851,3.0428,3.0866,2.8175,0.2309,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1883.0544,84.1374,170.877,116.7127,66.0019,13.0687,9.6816,2.4165,1.9791,3.2248,3.0286,3.0732,3.0345,3.068,2.9113,0.2167,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1883.2068,84.5143,171.6855,117.9447,66.0148,13.0524,9.6954,2.425,1.9772,3.2332,3.14,3.2292,3.2239,3.2043,3.0915,0.2054,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1883.3592,84.5143,172.8157,119.725,66.0277,12.9727,9.7091,2.4342,1.9905,3.2656,3.1512,3.2609,3.217,3.2183,3.0972,0.202,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1883.5116,84.5091,173.3054,121.0977,66.0405,12.8969,9.7229,2.4457,1.9934,3.1811,3.0696,3.153,3.1558,3.1355,3.1838,0.2129,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1883.664,84.5091,172.977,123.0158,66.0533,12.9077,9.7367,2.4518,1.9855,3.1042,2.9447,3.0301,3.0187,3.0136,3.121,0.2433,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1883.8164,84.7474,172.9346,124.8806,66.0661,13.3404,9.7504,2.4524,1.9679,3.0099,2.8526,2.8988,2.9079,2.9049,2.9379,0.2685,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1883.9688,85.1216,172.0684,124.5643,66.0788,13.4889,9.7642,2.4491,1.9826,3.1623,2.9339,2.9863,2.9926,2.9967,2.8659,0.2694,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1884.1212,85.3892,171.2898,119.888,66.0915,13.4541,9.778,2.444,2.0229,3.6082,3.2335,3.2697,3.2409,3.2833,2.8836,0.2495,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1884.2736,85.9353,169.3416,115.6911,66.1041,13.2878,9.7918,2.4331,1.9554,3.7586,3.2583,3.294,3.2466,3.3093,2.9699,0.2358,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1884.426,86.4969,168.5742,108.6558,66.1167,13.2184,9.8056,2.4132,1.9994,3.8006,3.3531,3.3859,3.3739,3.4036,3.081,0.2228,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1884.5784,85.9727,167.8966,104.9217,66.1293,13.2103,9.8193,2.3918,1.947,3.4267,3.1175,3.1662,3.1454,3.1705,2.505,0.2287,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1884.7308,85.5166,163.4183,103.8984,66.1418,13.3369,9.8331,2.3703,1.8577,2.8452,2.615,2.6741,2.6509,2.6708,2.174,0.2416,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1884.8832,84.0196,160.0346,101.8279,66.1543,13.4728,9.8469,2.3722,1.8144,2.9405,2.7319,2.8118,2.8051,2.8025,2.0848,0.2824,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1885.0356,83.8929,158.1358,99.0308,66.1668,13.4395,9.8607,2.3778,1.8481,3.1865,2.9055,2.9818,2.9833,2.9801,2.5485,0.3206,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1885.188,83.4137,158.304,98.6537,66.1793,13.6701,9.8745,2.3995,1.8383,3.3524,2.9796,3.0399,3.0427,3.0482,2.4939,0.3335,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1885.3404,85.1429,158.8166,101.5143,66.1917,13.7673,9.8882,2.3994,1.7839,3.4421,3.0316,3.0769,3.0606,3.0849,2.474,0.3182,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1885.4928,85.6975,158.8166,100.1503,66.204,13.6762,9.902,2.391,1.7808,3.7438,3.2579,3.2761,3.2537,3.2921,2.256,0.3145,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1885.6452,86.4855,161.2558,99.016,66.2164,13.5829,9.9158,2.3662,1.751,3.6329,3.1066,3.0809,3.0516,3.1082,1.9594,0.326,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1885.7976,86.3992,162.5151,97.6393,66.2287,13.7483,9.9296,2.343,1.6969,3.2157,2.8186,2.8084,2.7859,2.8332,1.1655,0.3565,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1885.95,87.68,164.3884,99.4352,66.2409,13.9612,9.9434,2.3321,1.6596,2.9637,2.6337,2.6349,2.612,2.6547,0.8862,0.3775,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1886.1024,88.1952,164.3884,98.36,66.2532,13.8814,9.9571,2.3438,1.6794,3.2452,2.7959,2.7995,2.7588,2.8146,0.8876,0.3855,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1886.2548,88.1952,177.2318,96.0725,66.2654,13.7367,9.9709,2.3634,1.7349,3.5779,2.9167,2.9019,2.8782,2.9269,1.4027,0.3664,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1886.4072,88.5216,173.5928,97.5329,66.2775,13.7905,9.9847,2.3818,1.7997,3.821,3.0748,3.0598,3.0372,3.086,1.9075,0.3359,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1886.5596,91.2385,172.6197,101.5094,66.2897,13.7294,9.9985,2.3989,1.8083,3.6363,3.058,3.0262,2.9983,3.0591,1.932,0.3259,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1886.712,90.4519,168.7707,107.5599,66.3018,13.787,10.0123,2.4128,1.8088,3.7223,3.1923,3.1635,3.1027,3.1844,2.2277,0.2932,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1886.8644,89.2724,169.217,109.7567,66.3138,13.4995,10.0261,2.4227,1.8662,3.7423,3.2657,3.233,3.2054,3.2668,2.5721,0.2722,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1887.0168,87.7296,168.3831,108.5417,66.3259,13.1246,10.0398,2.4174,1.9386,3.6754,3.2075,3.1853,3.1611,3.2195,2.7867,0.2481,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1887.1692,87.7296,165.9912,107.362,66.3379,13.0977,10.0536,2.4107,1.989,3.4895,3.1765,3.2027,3.1913,3.217,2.554,0.2302,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1887.3216,86.1269,166.0132,103.9334,66.3499,13.0853,10.0674,2.4042,2.0285,3.2916,3.0903,3.1502,3.1462,3.1494,2.5547,0.2223,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1887.474,84.9247,165.8016,101.77,66.3618,13.0832,10.0812,2.394,2.009,3.1762,2.9974,3.0899,3.0921,3.0765,2.6536,0.2235,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1887.6264,84.7631,165.8763,100.7976,66.3737,13.075,10.095,2.3823,2.0004,3.1012,2.8862,2.9811,3.0116,2.9804,2.5838,0.2297,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1887.7788,84.7631,165.8763,101.091,66.3856,13.0891,10.1088,2.3714,1.9342,2.809,2.6849,2.7597,2.7812,2.7535,2.3844,0.2237,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1887.9312,85.9596,166.3569,100.8514,66.3974,13.0954,10.1226,2.3635,1.9361,2.7866,2.6238,2.6851,2.7055,2.6897,2.1677,0.2193,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1888.0836,87.5841,166.7609,97.5253,66.4092,13.075,10.1364,2.3601,1.9273,2.8253,2.6111,2.6489,2.6577,2.6662,2.0663,0.2146,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1888.236,87.1341,167.4751,97.2856,66.421,13.039,10.1501,2.363,1.9808,2.9968,2.734,2.7734,2.7873,2.7965,2.0254,0.205,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1888.3884,87.1341,170.6005,95.8903,66.4327,13.1388,10.1639,2.3726,1.9985,3.1975,2.9179,2.9617,2.9694,2.9817,2.0197,0.2011,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1888.5408,87.4005,170.9057,94.1762,66.4445,13.2557,10.1777,2.3876,1.9892,3.2159,2.9777,3.0162,3.0183,3.0316,2.2075,0.2027,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1888.6932,88.1761,172.1765,93.4718,66.4561,13.1498,10.1915,2.4007,2.0086,3.2962,3.0759,3.0968,3.0924,3.1146,2.4856,0.2109,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1888.8456,87.0765,173.6304,101.4887,66.4678,12.9634,10.2053,2.4136,1.98,3.2023,2.9573,2.9722,2.9587,2.9921,2.7284,0.218,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1888.998,86.9177,174.0865,112.6605,66.4794,12.9165,10.2191,2.4292,2.0082,3.115,2.8813,2.9077,2.9014,2.9253,2.8363,0.2248,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1889.1504,86.1374,174.3739,123.384,66.491,12.9316,10.2329,2.4373,2.0453,3.0576,2.8639,2.9271,2.9268,2.9281,2.7486,0.2341,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1889.3028,86.7223,174.3739,120.4353,66.5026,12.9631,10.2467,2.4319,2.038,3.0395,2.8823,2.937,2.9177,2.9314,2.5957,0.2423,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1889.4552,86.7223,172.539,118.7756,66.5141,13.032,10.2605,2.4133,2.0111,3.0361,2.8234,2.8836,2.8513,2.8788,2.5435,0.2494,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1889.6076,86.5982,171.1746,116.3299,66.5256,13.1306,10.2743,2.3996,1.987,3.0394,2.8768,2.9217,2.9224,2.9263,2.3474,0.2578,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1889.76,86.1544,170.0015,117.9244,66.5371,13.2551,10.288,2.3869,2.0171,3.2003,2.9155,2.9609,2.966,2.9799,2.3302,0.2714,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1889.9124,86.1297,167.1444,115.9767,66.5485,13.3299,10.3018,2.3751,2.0282,3.3156,3.0218,3.0547,3.0507,3.0751,2.335,0.2624,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1890.0648,86.1297,164.3864,110.8358,66.5599,13.2205,10.3156,2.3643,1.9763,3.2872,2.9514,2.9691,2.9615,2.9955,2.5929,0.2456,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1890.2172,85.9965,163.8593,109.3642,66.5713,13.1745,10.3294,2.3678,1.9913,3.5744,3.1739,3.2216,3.216,3.2385,2.7533,0.2236,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1890.3696,84.035,163.5987,109.804,66.5826,13.2182,10.3432,2.379,2.0424,3.68,3.281,3.3369,3.3456,3.3539,2.7519,0.2194,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1890.522,82.3914,163.3085,112.0523,66.5939,13.2052,10.357,2.3837,2.0473,3.5219,3.1457,3.1998,3.2069,3.2174,2.6611,0.2184,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1890.6744,82.3914,162.2046,112.4649,66.6052,13.2348,10.3708,2.3924,2.0142,3.3988,3.0185,3.0774,3.0793,3.0926,2.4735,0.2159,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1890.8268,82.3553,162.2046,111.2642,66.6165,13.2164,10.3846,2.3985,1.9711,3.4714,3.0557,3.1191,3.1188,3.1334,2.6196,0.217,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1890.9792,82.3553,160.8231,111.9141,66.6277,13.2386,10.3984,2.41,2.016,3.7207,3.1786,3.2554,3.2507,3.2677,2.958,0.2104,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1891.1316,83.883,160.9317,113.1001,66.6389,13.5657,10.4122,2.4047,2.0342,3.9777,3.4226,3.4128,3.4137,3.4611,3.1982,0.2073,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1891.284,83.8128,162.3108,117.9668,66.6501,13.5738,10.426,2.3976,1.9628,3.866,3.37,3.3725,3.3455,3.4039,3.0042,0.2123,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1891.4364,85.5784,164.6331,119.0061,66.6612,13.3873,10.4398,2.3914,1.9131,3.8055,3.2756,3.2416,3.2153,3.2863,2.8479,0.2351,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1891.5888,85.8098,166.7063,123.3621,66.6723,13.2335,10.4536,2.3788,1.9269,3.6755,3.179,3.1474,3.1255,3.1917,2.9683,0.2492,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1891.7412,85.8098,166.7063,123.76,66.6834,13.2189,10.4674,2.3674,1.9323,3.5266,3.1124,3.1368,3.109,3.1593,2.5716,0.2558,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1891.8936,86.1867,169.3405,122.6077,66.6945,13.2322,10.4812,2.3369,1.9294,3.1494,2.9261,2.9795,2.9962,2.9901,0.9854,0.2634,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1892.046,87.0504,170.7972,117.1002,66.7055,13.2437,10.495,2.3259,1.787,2.6977,2.5359,2.5859,2.5703,2.5818,0.9562,0.2604,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1892.1984,85.6295,170.0011,113.7815,66.7165,13.2404,10.5088,2.3344,1.9349,3.247,2.9838,3.0409,3.0154,3.0381,1.1685,0.2521,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1892.3508,85.5834,169.5728,110.7067,66.7275,13.6219,10.5226,2.3581,1.9195,3.5735,3.128,3.1923,3.1768,3.1991,2.221,0.2448,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1892.5032,85.2338,168.611,109.9748,66.7384,13.6637,10.5364,2.3892,1.9209,3.8343,3.3421,3.3965,3.3673,3.3993,2.2806,0.2272,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1892.6556,85.0914,168.0934,109.7034,66.7493,13.642,10.5502,2.415,1.9626,4.5488,3.7882,3.8218,3.7736,3.8224,2.9576,0.2053,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1892.808,84.882,167.479,111.5551,66.7602,13.5398,10.564,2.4419,1.9658,4.8977,3.9606,3.9395,3.8942,3.9531,3.3838,0.1929,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1892.9604,83.8349,167.479,112.7429,66.771,13.3791,10.5778,2.4497,1.9127,4.3803,3.7121,3.6865,3.6412,3.7067,3.4092,0.1958,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1893.1128,82.8988,163.6664,114.8053,66.7819,13.2901,10.5916,2.4355,1.8773,3.8287,3.4057,3.4256,3.3647,3.4262,3.0688,0.213,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1893.2652,82.9665,162.8602,114.11,66.7927,13.2687,10.6054,2.4227,1.9036,3.5217,3.2016,3.2787,3.2418,3.2639,2.8103,0.2113,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1893.4176,84.0042,162.1157,109.545,66.8034,13.2788,10.6192,2.409,1.8788,3.3273,3.0685,3.1589,3.1479,3.1458,2.7745,0.2189,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1893.57,83.7641,162.1778,101.6848,66.8142,13.4486,10.633,2.3962,1.8953,3.4416,3.187,3.2853,3.2835,3.272,2.6791,0.2258,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1893.7224,83.7641,162.4183,100.6394,66.8249,13.3255,10.6468,2.3811,1.8778,3.3689,3.1134,3.1419,3.1412,3.1562,2.5103,0.2422,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1893.8748,84.9404,162.358,100.8048,66.8356,13.2109,10.6606,2.3789,1.8739,3.5063,3.1049,3.1067,3.1017,3.1431,2.5023,0.2268,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
02_97_DD_1X,1894.0272,83.5947,161.6915,103.5062,66.8463,13.2023,10.6744,2.3773,1.9188,3.7534,3.3312,3.359,3.3689,3.3869,2.6963,0.2007,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
